disasterNumber,state,county,city,zipcode,totalValidRegistrations,validCallCenterRegistrations,validWebRegistrations,validMobileRegistrations,ihpReferrals,ihpEligible,ihpAmount,haReferrals,haEligible,haAmount,onaReferrals,onaEligible,onaAmount,id,county_type
4530,OK,Bryan,BENNINGTON,74723,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a286,County)
4530,OK,Caddo,APACHE,73006,1.0,1,0,0,1.0,1.0,8272.99,0,0,0,1,1,8272.99,623ecc4dcbab24a500f2a28f,County)
4530,OK,Caddo,CARNEGIE,73015,11.0,11,0,0,11.0,6.0,33307.91,0,0,0,11,6,33307.91,623ecc4dcbab24a500f2a291,County)
4530,OK,Caddo,OKLAHOMA CITY,73042,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a295,County)
4530,OK,Caddo,POCASSET,73079,1.0,1,0,0,1.0,1.0,3880.49,0,0,0,1,1,3880.49,623ecc4dcbab24a500f2a297,County)
4530,OK,Canadian,OKLAHOMA CITY,73127,2.0,2,0,0,2.0,0.0,0.0,0,0,0,2,0,0,623ecc4dcbab24a500f2a29b,County)
4530,OK,Canadian,PIEDMONT,73078,3.0,3,0,0,3.0,1.0,5030.0,0,0,0,3,1,5030,623ecc4dcbab24a500f2a29c,County)
4530,OK,Canadian,YUCON,73099,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a29d,County)
4530,OK,Carter,ARDMARE,73401,1.0,1,0,0,1.0,1.0,9000.0,0,0,0,1,1,9000,623ecc4dcbab24a500f2a29f,County)
4530,OK,Carter,HEALDTON,73438,7.0,7,0,0,7.0,7.0,47549.68,0,0,0,7,7,47549.68,623ecc4dcbab24a500f2a2a2,County)
4530,OK,Cherokee,MUSKOGEE,74403,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a2a6,County)
4530,OK,Cherokee,OAKS,74359,1.0,1,0,0,1.0,1.0,9000.0,0,0,0,1,1,9000,623ecc4dcbab24a500f2a2a7,County)
4530,OK,Cherokee,PARK HILL,74451,1.0,1,0,0,1.0,1.0,8719.96,0,0,0,1,1,8719.96,623ecc4dcbab24a500f2a2a8,County)
4530,OK,Cherokee,STILWELL,74960,1.0,1,0,0,1.0,1.0,2330.0,0,0,0,1,1,2330,623ecc4dcbab24a500f2a2a9,County)
4530,OK,Choctaw,BOSWELL,74727,1.0,1,0,0,1.0,1.0,3458.0,0,0,0,1,1,3458,623ecc4dcbab24a500f2a2ac,County)
4530,OK,Cimarron,BOISE CITY,73933,2.0,2,0,0,2.0,0.0,0.0,0,0,0,2,0,0,623ecc4dcbab24a500f2a2b1,County)
4530,OK,Cleveland,BLANCHARD,73010,1.0,1,0,0,1.0,1.0,5841.75,0,0,0,1,1,5841.75,623ecc4dcbab24a500f2a2b2,County)
4530,OK,Cleveland,MOORE,73170,2.0,2,0,0,2.0,2.0,18035.0,0,0,0,2,2,18035,623ecc4dcbab24a500f2a2b5,County)
4530,OK,Cleveland,NORMAN,73071,152.0,152,0,0,149.0,97.0,621469.32,0,0,0,149,97,621469.32,623ecc4dcbab24a500f2a2ba,County)
4530,OK,Cleveland,OKLAHOMA CITY,73170,21.0,21,0,0,21.0,12.0,51306.98,0,0,0,21,12,51306.98,623ecc4dcbab24a500f2a2ce,County)
4530,OK,Cleveland,OKLAHOMA CITY,73104,1.0,1,0,0,1.0,1.0,9000.0,0,0,0,1,1,9000,623ecc4dcbab24a500f2a2c6,County)
4530,OK,Cleveland,OKLAHOMA CITY,73110,1.0,1,0,0,1.0,1.0,9000.0,0,0,0,1,1,9000,623ecc4dcbab24a500f2a2c8,County)
4530,OK,Cleveland,OKLAHOMA CITY,73116,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a2c9,County)
4530,OK,Cleveland,OKLAHOMA CITY,73159,3.0,3,0,0,3.0,2.0,11682.68,0,0,0,3,2,11682.68,623ecc4dcbab24a500f2a2cb,County)
4530,OK,Cleveland,OKLAHOMA CITY,73165,3.0,3,0,0,3.0,1.0,1761.44,0,0,0,3,1,1761.44,623ecc4dcbab24a500f2a2cd,County)
4530,OK,Comanche,GERONIMO,73543,2.0,2,0,0,2.0,1.0,2011.0,0,0,0,2,1,2011,623ecc4dcbab24a500f2a2d4,County)
4530,OK,Comanche,LAWTON,73505,128.0,128,0,0,128.0,82.0,562383.69,0,0,0,128,82,562383.69,623ecc4dcbab24a500f2a2d8,County)
4530,OK,Cotton,WALTERS,73572,2.0,2,0,0,2.0,1.0,7549.74,0,0,0,2,1,7549.74,623ecc4dcbab24a500f2a2de,County)
4530,OK,Creek,TULSA,74132,4.0,4,0,0,4.0,2.0,10870.58,0,0,0,4,2,10870.58,623ecc4dcbab24a500f2a2e8,County)
4530,OK,Custer,BUTLER,73625,2.0,2,0,0,2.0,1.0,9000.0,0,0,0,2,1,9000,623ecc4dcbab24a500f2a2e9,County)
4530,OK,Custer,CLINTON,73601,21.0,21,0,0,21.0,12.0,95100.06,0,0,0,21,12,95100.06,623ecc4dcbab24a500f2a2ea,County)
4530,OK,Custer,CUSTER CITY,73639,1.0,1,0,0,1.0,1.0,9000.0,0,0,0,1,1,9000,623ecc4dcbab24a500f2a2eb,County)
4530,OK,Custer,WEATHERFORD,73096,14.0,14,0,0,14.0,8.0,65256.11,0,0,0,14,8,65256.11,623ecc4dcbab24a500f2a2ed,County)
4530,OK,Delaware,AFTON,74331,2.0,2,0,0,2.0,2.0,13211.0,0,0,0,2,2,13211,623ecc4dcbab24a500f2a2ee,County)
4530,OK,Delaware,EUCHA,74342,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a2f0,County)
4530,OK,Delaware,GROVE,74345,4.0,4,0,0,4.0,2.0,16175.630000000001,0,0,0,4,2,16175.630000000001,623ecc4dcbab24a500f2a2f2,County)
4530,OK,Delaware,KANSAS,74347,1.0,1,0,0,1.0,1.0,9000.0,0,0,0,1,1,9000,623ecc4dcbab24a500f2a2f4,County)
4530,OK,Dewey,SEILING,73663,8.0,8,0,0,8.0,4.0,30248.37,0,0,0,8,4,30248.37,623ecc4dcbab24a500f2a2f8,County)
4530,OK,Garvin,STRATFORD,74872,2.0,2,0,0,2.0,2.0,15682.71,0,0,0,2,2,15682.71,623ecc4dcbab24a500f2a307,County)
4530,OK,Garvin,WYNNEWOOD,73098,2.0,2,0,0,2.0,1.0,2091.0,0,0,0,2,1,2091,623ecc4dcbab24a500f2a308,County)
4530,OK,Grady,BLANCHARD,73010,3.0,3,0,0,3.0,0.0,0.0,0,0,0,3,0,0,623ecc4dcbab24a500f2a30a,County)
4530,OK,Grady,CEMENT,73017,1.0,1,0,0,1.0,1.0,4508.88,0,0,0,1,1,4508.88,623ecc4dcbab24a500f2a30b,County)
4530,OK,Grady,TUTTLE,73089,3.0,3,0,0,2.0,2.0,18000.0,0,0,0,2,2,18000,623ecc4dcbab24a500f2a314,County)
4530,OK,Grady,VERDEN,73092,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc4dcbab24a500f2a315,County)
4530,OK,Grant,WAKITA,73771,2.0,2,0,0,2.0,1.0,9000.0,0,0,0,2,1,9000,623ecc4dcbab24a500f2a316,County)
4530,OK,Jackson,DUKE,73532,2.0,2,0,0,2.0,0.0,0.0,0,0,0,2,0,0,623ecc4dcbab24a500f2a320,County)
4530,OK,Kay,BLACKWELL,74631,11.0,11,0,0,11.0,10.0,68708.02,0,0,0,11,10,68708.02,623ecc4dcbab24a500f2a32b,County)
4530,OK,Kingfisher,HENNESSEY,73742,3.0,3,0,0,3.0,2.0,18000.0,0,0,0,3,2,18000,623ecc4dcbab24a500f2a330,County)
4530,OK,Kingfisher,OMEGA,73764,1.0,1,0,0,1.0,1.0,9000.0,0,0,0,1,1,9000,623ecc4dcbab24a500f2a332,County)
4530,OK,Kiowa,MOUNTAIN VIEW,73062,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a334,County)
4530,OK,Kiowa,SNYDER,73566,2.0,2,0,0,2.0,2.0,11023.0,0,0,0,2,2,11023,623ecc4dcbab24a500f2a335,County)
4530,OK,Latimer,TALIHINA,74571,3.0,3,0,0,2.0,1.0,9000.0,0,0,0,2,1,9000,623ecc4dcbab24a500f2a337,County)
4530,OK,LeFlore,CAMERON,74932,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a33c,County)
4530,OK,LeFlore,HEAVENER,74937,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc4dcbab24a500f2a33d,County)
4530,OK,LeFlore,POCOLA,74902,3.0,3,0,0,3.0,2.0,5850.0,0,0,0,3,2,5850,623ecc4dcbab24a500f2a341,County)
4530,OK,LeFlore,SPIRO,74959,4.0,4,0,0,3.0,1.0,2181.0,0,0,0,3,1,2181,623ecc4dcbab24a500f2a343,County)
4530,OK,LeFlore,WISTER,74966,3.0,3,0,0,2.0,0.0,0.0,0,0,0,2,0,0,623ecc4dcbab24a500f2a345,County)
4530,OK,Lincoln,STROUD,74079,5.0,5,0,0,5.0,3.0,14058.0,0,0,0,5,3,14058,623ecc4dcbab24a500f2a34b,County)
4530,OK,Logan,EDMOND,73034,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc4dcbab24a500f2a34e,County)
4530,OK,Logan,HARRAH,73045,1.0,1,0,0,1.0,1.0,3244.0,0,0,0,1,1,3244,623ecc4dcbab24a500f2a350,County)
4530,OK,Love,MARIETTA,73448,12.0,12,0,0,12.0,10.0,81345.4,0,0,0,12,10,81345.4,623ecc4dcbab24a500f2a353,County)
4530,OK,Major,CLEO SPRINGS,73729,1.0,1,0,0,1.0,1.0,1304.0,0,0,0,1,1,1304,623ecc4dcbab24a500f2a356,County)
4530,OK,Marshall,KINGSTON,73439,2.0,2,0,0,2.0,1.0,7126.0,0,0,0,2,1,7126,623ecc4dcbab24a500f2a35a,County)
4530,OK,Mayes,LOCUST GROVE,74352,4.0,4,0,0,4.0,4.0,23685.37,0,0,0,4,4,23685.37,623ecc4dcbab24a500f2a35e,County)
4530,OK,Mayes,PRYOR,74361,11.0,11,0,0,11.0,9.0,54642.03,0,0,0,11,9,54642.03,623ecc4dcbab24a500f2a35f,County)
4530,OK,Mayes,PRYOR CREEK,74361,2.0,2,0,0,2.0,2.0,8628.39,0,0,0,2,2,8628.39,623ecc4dcbab24a500f2a360,County)
4530,OK,McClain,GOLDSBY,73093,1.0,1,0,0,1.0,1.0,8635.68,0,0,0,1,1,8635.68,623ecc4dcbab24a500f2a364,County)
4530,OK,McClain,WAYNE,73095,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a367,County)
4530,OK,McCurtain,ADABELL,74745,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a368,County)
4530,OK,McCurtain,HAWORTH,74740,2.0,2,0,0,2.0,2.0,5948.88,0,0,0,2,2,5948.88,623ecc4dcbab24a500f2a36a,County)
4530,OK,McIntosh,COUNCIL HILL,74428,1.0,1,0,0,1.0,1.0,9000.0,0,0,0,1,1,9000,623ecc4dcbab24a500f2a371,County)
4530,OK,McIntosh,HANNA,74845,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a373,County)
4530,OK,Murray,DAVIS,73030,2.0,2,0,0,2.0,1.0,6342.56,0,0,0,2,1,6342.56,623ecc4dcbab24a500f2a375,County)
4530,OK,Muskogee,MIDWEST CITY,73110,1.0,1,0,0,1.0,1.0,4996.1,0,0,0,1,1,4996.1,623ecc4dcbab24a500f2a379,County)
4530,OK,Muskogee,TULSA,74133,1.0,1,0,0,1.0,1.0,9000.0,0,0,0,1,1,9000,623ecc4dcbab24a500f2a37d,County)
4530,OK,Noble,PERRY,73077,3.0,3,0,0,3.0,3.0,21245.91,0,0,0,3,3,21245.91,623ecc4dcbab24a500f2a37f,County)
4530,OK,Nowata,NOWATA,74048,8.0,8,0,0,8.0,4.0,18619.87,0,0,0,8,4,18619.87,623ecc4dcbab24a500f2a382,County)
4530,OK,Oklahoma,BETHANY,73008,6.0,6,0,0,6.0,5.0,29718.010000000002,0,0,0,6,5,29718.010000000002,623ecc4dcbab24a500f2a387,County)
4530,OK,Oklahoma,BUFFALO,73834,1.0,1,0,0,1.0,1.0,9000.0,0,0,0,1,1,9000,623ecc4dcbab24a500f2a388,County)
4530,OK,Oklahoma,NEWALLA,74857,1.0,1,0,0,1.0,1.0,5748.17,0,0,0,1,1,5748.17,623ecc4dcbab24a500f2a396,County)
4530,OK,Oklahoma,NICHOLS HILLS,73116,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a398,County)
4530,OK,Oklahoma,OAKLAHOMA CITY,73102,1.0,1,0,0,1.0,1.0,1016.0,0,0,0,1,1,1016,623ecc4dcbab24a500f2a39b,County)
4530,OK,Oklahoma,OAKLAHOMA CITY,73109,1.0,1,0,0,1.0,1.0,3021.81,0,0,0,1,1,3021.81,623ecc4dcbab24a500f2a39d,County)
4530,OK,Oklahoma,OKLAHOMA,73112,1.0,1,0,0,1.0,1.0,9000.0,0,0,0,1,1,9000,623ecc4dcbab24a500f2a3a2,County)
4530,OK,Oklahoma,OKLAHOMA,73120,1.0,1,0,0,1.0,1.0,3586.95,0,0,0,1,1,3586.95,623ecc4dcbab24a500f2a3a3,County)
4530,OK,Comanche,APACHE,73006,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a2d1,County)
4530,OK,Comanche,FLETCHER,73541,1.0,1,0,0,1.0,1.0,3331.34,0,0,0,1,1,3331.34,623ecc4dcbab24a500f2a2d3,County)
4530,OK,Comanche,LAWTON,73501,11.0,11,0,0,11.0,8.0,48484.590000000004,0,0,0,11,8,48484.590000000004,623ecc4dcbab24a500f2a2d6,County)
4530,OK,Comanche,LAWTON,73503,1.0,1,0,0,1.0,1.0,8662.33,0,0,0,1,1,8662.33,623ecc4dcbab24a500f2a2d7,County)
4530,OK,Comanche,LAWTON,73507,36.0,36,0,0,36.0,27.0,139891.53,0,0,0,36,27,139891.53,623ecc4dcbab24a500f2a2d9,County)
4530,OK,Creek,KIEFER,74041,1.0,1,0,0,1.0,1.0,6920.71,0,0,0,1,1,6920.71,623ecc4dcbab24a500f2a2e3,County)
4530,OK,Delaware,GROVE,74344,45.0,45,0,0,45.0,37.0,187253.68,0,0,0,45,37,187253.68,623ecc4dcbab24a500f2a2f1,County)
4530,OK,Dewey,OAKWOOD,73658,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a2f7,County)
4530,OK,Garfield,ENID,73703,24.0,24,0,0,24.0,13.0,60577.82,0,0,0,24,13,60577.82,623ecc4dcbab24a500f2a2ff,County)
4530,OK,Garfield,FAIRMOUNT OKLAHOMA,73736,1.0,1,0,0,1.0,1.0,6954.94,0,0,0,1,1,6954.94,623ecc4dcbab24a500f2a301,County)
4530,OK,Garfield,TULSA,74104,1.0,1,0,0,1.0,1.0,9000.0,0,0,0,1,1,9000,623ecc4dcbab24a500f2a302,County)
4530,OK,Grady,ALEX,73002,2.0,2,0,0,2.0,1.0,2694.0,0,0,0,2,1,2694,623ecc4dcbab24a500f2a309,County)
4530,OK,Grady,CHOCTAW,73020,1.0,1,0,0,1.0,1.0,6368.65,0,0,0,1,1,6368.65,623ecc4dcbab24a500f2a30d,County)
4530,OK,Grady,FORT COBB,73038,1.0,1,0,0,1.0,1.0,7778.0,0,0,0,1,1,7778,623ecc4dcbab24a500f2a30e,County)
4530,OK,Grady,MINCO,73059,1.0,1,0,0,1.0,1.0,9000.0,0,0,0,1,1,9000,623ecc4dcbab24a500f2a311,County)
4530,OK,Grady,NINNEKAH,73067,3.0,3,0,0,3.0,1.0,3055.0,0,0,0,3,1,3055,623ecc4dcbab24a500f2a312,County)
4530,OK,Greer,MANGUM,73554,6.0,6,0,0,6.0,4.0,30385.06,0,0,0,6,4,30385.06,623ecc4dcbab24a500f2a317,County)
4530,OK,Hughes,HOLDENVILLE,74848,6.0,6,0,0,6.0,4.0,22664.85,0,0,0,6,4,22664.85,623ecc4dcbab24a500f2a31c,County)
4530,OK,Johnston,COLEMAN,73432,1.0,1,0,0,1.0,1.0,6183.24,0,0,0,1,1,6183.24,623ecc4dcbab24a500f2a325,County)
4530,OK,Johnston,MILL CREEK,74856,1.0,1,0,0,1.0,1.0,4500.43,0,0,0,1,1,4500.43,623ecc4dcbab24a500f2a326,County)
4530,OK,Johnston,RAVIA,73455,1.0,1,0,0,1.0,1.0,9000.0,0,0,0,1,1,9000,623ecc4dcbab24a500f2a327,County)
4530,OK,Johnston,TISHOMINGO,73460,9.0,9,0,0,9.0,5.0,33984.65,0,0,0,9,5,33984.65,623ecc4dcbab24a500f2a328,County)
4530,OK,Johnston,WAPANUCKA,73461,2.0,2,0,0,1.0,1.0,5158.56,0,0,0,1,1,5158.56,623ecc4dcbab24a500f2a329,County)
4530,OK,Johnston,WELCH,74369,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a32a,County)
4530,OK,Kay,OKLAHOMA CITY,73112,1.0,1,0,0,1.0,1.0,9000.0,0,0,0,1,1,9000,623ecc4dcbab24a500f2a32d,County)
4530,OK,Kiowa,HOBART,73651,4.0,4,0,0,4.0,2.0,13462.35,0,0,0,4,2,13462.35,623ecc4dcbab24a500f2a333,County)
4530,OK,LeFlore,BOKOSHE,74930,3.0,3,0,0,3.0,1.0,7553.65,0,0,0,3,1,7553.65,623ecc4dcbab24a500f2a33b,County)
4530,OK,LeFlore,HOWE,74940,2.0,2,0,0,2.0,1.0,5736.75,0,0,0,2,1,5736.75,623ecc4dcbab24a500f2a33f,County)
4530,OK,LeFlore,POTEAU,74953,9.0,9,0,0,8.0,6.0,52864.6,0,0,0,8,6,52864.6,623ecc4dcbab24a500f2a342,County)
4530,OK,Lincoln,CHANDLER,74834,4.0,4,0,0,4.0,2.0,18000.0,0,0,0,4,2,18000,623ecc4dcbab24a500f2a347,County)
4530,OK,Lincoln,MCLOUD,74851,1.0,1,0,0,1.0,1.0,8951.09,0,0,0,1,1,8951.09,623ecc4dcbab24a500f2a348,County)
4530,OK,Logan,GUTHRIE,73044,15.0,15,0,0,15.0,12.0,68677.74,0,0,0,15,12,68677.74,623ecc4dcbab24a500f2a34f,County)
4530,OK,Logan,SAND SPRINGS,74063,1.0,1,0,0,1.0,1.0,9000.0,0,0,0,1,1,9000,623ecc4dcbab24a500f2a351,County)
4530,OK,Major,CHESTER,73838,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a355,County)
4530,OK,Mayes,SPAVINAW,74366,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a362,County)
4530,OK,McCurtain,RINGOLD,74754,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a36c,County)
4530,OK,McIntosh,CHECOTAH,74426,10.0,10,0,0,10.0,7.0,40003.0,0,0,0,10,7,40003,623ecc4dcbab24a500f2a370,County)
4530,OK,McIntosh,TULSA,74127,1.0,1,0,0,1.0,1.0,6762.5,0,0,0,1,1,6762.5,623ecc4dcbab24a500f2a374,County)
4530,OK,Muskogee,LAWTON,73501,1.0,1,0,0,1.0,1.0,8962.63,0,0,0,1,1,8962.63,623ecc4dcbab24a500f2a378,County)
4530,OK,Muskogee,MUSKOGEE,74401,151.0,151,0,0,151.0,102.0,618577.56,0,0,0,151,102,618577.56,623ecc4dcbab24a500f2a37a,County)
4530,OK,Muskogee,PORUM,74455,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a37c,County)
4530,OK,Noble,RED ROCK,74651,1.0,1,0,0,1.0,1.0,1119.81,0,0,0,1,1,1119.81,623ecc4dcbab24a500f2a380,County)
4530,OK,Oklahoma,CHOCTAW,73020,7.0,7,0,0,7.0,4.0,34652.72,0,0,0,7,4,34652.72,623ecc4dcbab24a500f2a389,County)
4530,OK,Oklahoma,DEL CITY,73115,8.0,8,0,0,8.0,2.0,9832.66,0,0,0,8,2,9832.66,623ecc4dcbab24a500f2a38a,County)
4530,OK,Oklahoma,EDMOND,73003,3.0,3,0,0,3.0,3.0,14606.68,0,0,0,3,3,14606.68,623ecc4dcbab24a500f2a38b,County)
4530,OK,Oklahoma,EDMOND,73012,6.0,6,0,0,6.0,3.0,19920.0,0,0,0,6,3,19920,623ecc4dcbab24a500f2a38c,County)
4530,OK,Oklahoma,EDMOND,73013,11.0,11,0,0,11.0,8.0,45156.75,0,0,0,11,8,45156.75,623ecc4dcbab24a500f2a38d,County)
4530,OK,Oklahoma,EDMOND,73025,1.0,1,0,0,1.0,1.0,4018.0,0,0,0,1,1,4018,623ecc4dcbab24a500f2a38e,County)
4530,OK,Oklahoma,ELK CITY,73644,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a390,County)
4530,OK,Oklahoma,HARRAH,73045,5.0,5,0,0,4.0,2.0,17500.0,0,0,0,4,2,17500,623ecc4dcbab24a500f2a391,County)
4530,OK,Oklahoma,NEWCASTLE,73072,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a397,County)
4530,OK,Oklahoma,NORMAN,73072,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a399,County)
4530,OK,Oklahoma,OAKLAHOMA,73112,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a39a,County)
4530,OK,Oklahoma,OKALOMA CITY,73134,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a3a0,County)
4530,OK,Oklahoma,OKLAHOMA CITY,73103,16.0,16,0,0,16.0,8.0,52864.28,0,0,0,16,8,52864.28,623ecc4dcbab24a500f2a3aa,County)
4530,OK,Oklahoma,OKLAHOMA CITY,73111,10.0,10,0,0,9.0,8.0,59016.7,0,0,0,9,8,59016.7,623ecc4dcbab24a500f2a3b2,County)
4530,OK,Oklahoma,OKLAHOMA CITY,73114,7.0,7,0,0,7.0,5.0,30755.48,0,0,0,7,5,30755.48,623ecc4dcbab24a500f2a3b4,County)
4530,OK,Oklahoma,OKLAHOMA CITY,73129,6.0,6,0,0,6.0,4.0,18530.05,0,0,0,6,4,18530.05,623ecc4dcbab24a500f2a3c0,County)
4530,OK,Oklahoma,OKLAHOMA CITY,73141,2.0,2,0,0,2.0,2.0,11269.0,0,0,0,2,2,11269,623ecc4dcbab24a500f2a3c6,County)
4530,OK,Oklahoma,OKLAHOMA CITY,73151,2.0,2,0,0,2.0,0.0,0.0,0,0,0,2,0,0,623ecc4dcbab24a500f2a3cb,County)
4530,OK,Oklahoma,OKLAHOMA CITY,73162,18.0,18,0,0,16.0,11.0,88578.46,0,0,0,16,11,88578.46,623ecc4dcbab24a500f2a3cd,County)
4530,OK,Oklahoma,OKLAHOMA CITY,73165,1.0,1,0,0,1.0,1.0,1978.78,0,0,0,1,1,1978.78,623ecc4dcbab24a500f2a3ce,County)
4530,OK,Oklahoma,OKLAHOMA CITY,73170,4.0,4,0,0,4.0,3.0,23287.34,0,0,0,4,3,23287.34,623ecc4dcbab24a500f2a3cf,County)
4530,OK,Oklahoma,WARR ACRES,73122,1.0,1,0,0,1.0,1.0,9000.0,0,0,0,1,1,9000,623ecc4dcbab24a500f2a3d9,County)
4530,OK,Oklahoma,WARR ACRES,73132,1.0,1,0,0,1.0,1.0,1470.0,0,0,0,1,1,1470,623ecc4dcbab24a500f2a3da,County)
4530,OK,Okmulgee,MUSKOGEE,74401,1.0,1,0,0,1.0,1.0,4579.9,0,0,0,1,1,4579.9,623ecc4dcbab24a500f2a3df,County)
4530,OK,Osage,BARTLESVILLE,74003,1.0,1,0,0,1.0,1.0,2270.34,0,0,0,1,1,2270.34,623ecc4dcbab24a500f2a3e2,County)
4530,OK,Ottawa,OAKS,74359,1.0,1,0,0,1.0,1.0,2403.55,0,0,0,1,1,2403.55,623ecc4dcbab24a500f2a3ef,County)
4530,OK,Pittsburg,HARTSHORNE,74547,5.0,5,0,0,5.0,4.0,16374.39,0,0,0,5,4,16374.39,623ecc4dcbab24a500f2a3fb,County)
4530,OK,Pittsburg,MCALESTER,74501,82.0,82,0,0,81.0,58.0,372416.47,0,0,0,81,58,372416.47,623ecc4dcbab24a500f2a3fd,County)
4530,OK,Pittsburg,SAVANNA,74501,2.0,2,0,0,2.0,0.0,0.0,0,0,0,2,0,0,623ecc4dcbab24a500f2a400,County)
4530,OK,Pittsburg,TUSKAHOMA,74574,1.0,1,0,0,1.0,1.0,2672.41,0,0,0,1,1,2672.41,623ecc4dcbab24a500f2a402,County)
4530,OK,Pontotoc,ADA,74820,83.0,83,0,0,83.0,59.0,361679.17,0,0,0,83,59,361679.17,623ecc4dcbab24a500f2a403,County)
4530,OK,Pontotoc,FRANCIS,74844,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a405,County)
4530,OK,Pottawatomie,SEMINOLE,74868,2.0,2,0,0,2.0,2.0,13795.05,0,0,0,2,2,13795.05,623ecc4dcbab24a500f2a40c,County)
4530,OK,Pushmataha,ANTLERS,74523,11.0,11,0,0,9.0,7.0,28108.47,0,0,0,9,7,28108.47,623ecc4dcbab24a500f2a410,County)
4530,OK,RogerMills,STRONG CITY,73628,1.0,1,0,0,1.0,1.0,3982.15,0,0,0,1,1,3982.15,623ecc4dcbab24a500f2a416,County)
4530,OK,Rogers,CATOOSA,74015,4.0,4,0,0,4.0,3.0,3827.0,0,0,0,4,3,3827,623ecc4dcbab24a500f2a417,County)
4530,OK,Seminole,SEMINAL,74868,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a422,County)
4530,OK,Sequoyah,MULDROW,74948,6.0,6,0,0,5.0,3.0,16663.23,0,0,0,5,3,16663.23,623ecc4dcbab24a500f2a426,County)
4530,OK,Stephens,FOSTER,73434,1.0,1,0,0,1.0,1.0,8470.45,0,0,0,1,1,8470.45,623ecc4dcbab24a500f2a42d,County)
4530,OK,Stephens,MARLOW,73055,6.0,6,0,0,6.0,4.0,28602.33,0,0,0,6,4,28602.33,623ecc4dcbab24a500f2a42e,County)
4530,OK,Texas,EL PASO,79902,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a42f,County)
4530,OK,Texas,KEYS,73942,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a431,County)
4530,OK,Tulsa,DUSTIN,74839,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc4dcbab24a500f2a439,County)
4530,OK,Tulsa,GLENPOOL,74033,7.0,7,0,0,7.0,2.0,18000.0,0,0,0,7,2,18000,623ecc4dcbab24a500f2a43a,County)
4530,OK,Tulsa,JENKS,74037,12.0,12,0,0,11.0,10.0,46301.97,0,0,0,11,10,46301.97,623ecc4dcbab24a500f2a43b,County)
4530,OK,Tulsa,MUSKOGEE,74401,1.0,1,0,0,1.0,1.0,9000.0,0,0,0,1,1,9000,623ecc4dcbab24a500f2a43d,County)
4530,OK,Tulsa,SPERRY,74073,3.0,3,0,0,3.0,2.0,15695.0,0,0,0,3,2,15695,623ecc4dcbab24a500f2a442,County)
