femaDeclarationString,disaster_number,state,declarationType,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,placeCode,designatedArea,declarationRequestNumber,hash,lastRefresh,id,GEOID,county,type,county_state
DR-978-LA,978,LA,DR,1993,Flood,SEVERE STORMS & FLOODING,0,1,0,0,1993-01-20T00:00:00.000Z,1993-01-25T00:00:00.000Z,1996-03-06T00:00:00.000Z,99047,Iberville (Parish),93003,ed65dfa448abce8bbec06e7569c5dbd81b7c44d6,2021-07-13T23:01:31.221Z,60c3b82ea0ee349d71079b8a,22047,Iberville ,Parish),"Iberville,LA"
DR-978-LA,978,LA,DR,1993,Flood,SEVERE STORMS & FLOODING,0,1,0,0,1993-01-20T00:00:00.000Z,1993-01-25T00:00:00.000Z,1996-03-06T00:00:00.000Z,99055,Lafayette (Parish),93003,6a3749317126677b7fbcaeded1e64f50fc26c7ef,2021-07-13T23:01:31.221Z,60c3b82ea0ee349d71079bf2,22055,Lafayette ,Parish),"Lafayette,LA"
DR-978-LA,978,LA,DR,1993,Flood,SEVERE STORMS & FLOODING,0,1,0,0,1993-01-20T00:00:00.000Z,1993-01-25T00:00:00.000Z,1996-03-06T00:00:00.000Z,99105,Tangipahoa (Parish),93003,d6755ecfa4426556e8defe94e6fd72da8625fc32,2021-07-13T23:01:31.226Z,60c3b82ea0ee349d71079bf3,22105,Tangipahoa ,Parish),"Tangipahoa,LA"
DR-978-LA,978,LA,DR,1993,Flood,SEVERE STORMS & FLOODING,0,1,0,0,1993-01-20T00:00:00.000Z,1993-01-25T00:00:00.000Z,1996-03-06T00:00:00.000Z,99005,Ascension (Parish),93003,e5c7250f0c1ca09e938d65928b63aefd13938b32,2021-07-13T23:01:31.220Z,60c3b82ea0ee349d71079c3c,22005,Ascension ,Parish),"Ascension,LA"
DR-978-LA,978,LA,DR,1993,Flood,SEVERE STORMS & FLOODING,0,1,0,0,1993-01-20T00:00:00.000Z,1993-01-25T00:00:00.000Z,1996-03-06T00:00:00.000Z,99099,St. Martin (Parish),93003,a50b7a2247b23fce3edd4b5bc553da9fb750b5c9,2021-07-13T23:01:31.224Z,60c3b82ea0ee349d71079c47,22099,St. Martin ,Parish),"St.Martin,LA"
DR-978-LA,978,LA,DR,1993,Flood,SEVERE STORMS & FLOODING,0,1,0,0,1993-01-20T00:00:00.000Z,1993-01-25T00:00:00.000Z,1996-03-06T00:00:00.000Z,99063,Livingston (Parish),93003,0be178cc5f597bc63ec02a710b9c39731b332718,2021-07-13T23:01:31.222Z,60c3b82ea0ee349d71079c07,22063,Livingston ,Parish),"Livingston,LA"
DR-978-LA,978,LA,DR,1993,Flood,SEVERE STORMS & FLOODING,0,1,0,0,1993-01-20T00:00:00.000Z,1993-01-25T00:00:00.000Z,1996-03-06T00:00:00.000Z,99103,St. Tammany (Parish),93003,454ae734cf01513c63dd9b96aef31b4731d4a2fa,2021-07-13T23:01:31.225Z,60c3b82ea0ee349d71079c21,22103,St. Tammany ,Parish),"St.Tammany,LA"
DR-978-LA,978,LA,DR,1993,Flood,SEVERE STORMS & FLOODING,0,1,0,0,1993-01-20T00:00:00.000Z,1993-01-25T00:00:00.000Z,1996-03-06T00:00:00.000Z,99113,Vermilion (Parish),93003,69ab752f9b248cd8a2c8e6ca0f3649ec8fa780d0,2021-07-13T23:01:31.227Z,60c3b82fa0ee349d71079c98,22113,Vermilion ,Parish),"Vermilion,LA"
DR-1012-LA,1012,LA,DR,1994,Severe Storm(s),SEVERE WINTER ICE STORM,0,0,1,0,1994-02-10T00:00:00.000Z,1994-02-12T00:00:00.000Z,1999-06-29T00:00:00.000Z,99017,Caddo (Parish),94010,8c7a96c519beacfed794ec83595cc5b7c01fa5e7,2021-07-13T23:01:32.457Z,60c3b832a0ee349d7107b7b7,22017,Caddo ,Parish),"Caddo,LA"
DR-1012-LA,1012,LA,DR,1994,Severe Storm(s),SEVERE WINTER ICE STORM,0,0,1,0,1994-02-10T00:00:00.000Z,1994-02-12T00:00:00.000Z,1999-06-29T00:00:00.000Z,99111,Union (Parish),94010,dca4669736bc0e6a9f1662c40901d449da96c595,2021-07-13T23:01:32.462Z,60c3b832a0ee349d7107b7a1,22111,Union ,Parish),"Union,LA"
DR-1012-LA,1012,LA,DR,1994,Severe Storm(s),SEVERE WINTER ICE STORM,0,0,1,0,1994-02-10T00:00:00.000Z,1994-02-12T00:00:00.000Z,1999-06-29T00:00:00.000Z,99027,Claiborne (Parish),94010,e9303cc77e9c63ae15b78b74e0fc7d5605fa20f4,2021-07-13T23:01:32.458Z,60c3b832a0ee349d7107b7bc,22027,Claiborne ,Parish),"Claiborne,LA"
DR-1012-LA,1012,LA,DR,1994,Severe Storm(s),SEVERE WINTER ICE STORM,0,0,1,0,1994-02-10T00:00:00.000Z,1994-02-12T00:00:00.000Z,1999-06-29T00:00:00.000Z,99119,Webster (Parish),94010,5947c669ebe22ea9c077f56b32f16d8c55d1385a,2021-07-13T23:01:32.462Z,60c3b832a0ee349d7107b7db,22119,Webster ,Parish),"Webster,LA"
DR-1012-LA,1012,LA,DR,1994,Severe Storm(s),SEVERE WINTER ICE STORM,0,0,1,0,1994-02-10T00:00:00.000Z,1994-02-12T00:00:00.000Z,1999-06-29T00:00:00.000Z,99031,De Soto (Parish),94010,24e5d74831af67bf9465110e046a945711585b12,2021-07-13T23:01:32.459Z,60c3b832a0ee349d7107b7ae,22031,De Soto ,Parish),"DeSoto,LA"
DR-1012-LA,1012,LA,DR,1994,Severe Storm(s),SEVERE WINTER ICE STORM,0,0,1,0,1994-02-10T00:00:00.000Z,1994-02-12T00:00:00.000Z,1999-06-29T00:00:00.000Z,99015,Bossier (Parish),94010,a3029563ada84717b9cbf07f5aa7c5b4eeb86906,2021-07-13T23:01:32.457Z,60c3b832a0ee349d7107b78d,22015,Bossier ,Parish),"Bossier,LA"
DR-1012-LA,1012,LA,DR,1994,Severe Storm(s),SEVERE WINTER ICE STORM,0,0,1,0,1994-02-10T00:00:00.000Z,1994-02-12T00:00:00.000Z,1999-06-29T00:00:00.000Z,99061,Lincoln (Parish),94010,466948bd4a9d62b1a06daba98bd3a555128d8c53,2021-07-13T23:01:32.461Z,60c3b832a0ee349d7107b7d8,22061,Lincoln ,Parish),"Lincoln,LA"
DR-1012-LA,1012,LA,DR,1994,Severe Storm(s),SEVERE WINTER ICE STORM,0,0,1,0,1994-02-10T00:00:00.000Z,1994-02-12T00:00:00.000Z,1999-06-29T00:00:00.000Z,99013,Bienville (Parish),94010,a3364f3ec4fb3afe1b55de1f4ae1c2aadf5a5f32,2021-07-13T23:01:32.455Z,60c3b832a0ee349d7107b7b3,22013,Bienville ,Parish),"Bienville,LA"
DR-1049-LA,1049,LA,DR,1995,Severe Storm(s),SEVERE STORMS AND FLOODING,0,1,0,0,1995-05-08T00:00:00.000Z,1995-05-16T00:00:00.000Z,2015-10-19T23:59:00.000Z,99095,St. John the Baptist (Parish),95024,b43cf2626e1fd1b2cc966e86638c4a45fc2343d1,2021-07-13T23:01:33.192Z,60c3b835a0ee349d7107cc07,22095,St. John the Baptist ,Parish),"St.JohntheBaptist,LA"
DR-1049-LA,1049,LA,DR,1995,Severe Storm(s),SEVERE STORMS AND FLOODING,0,1,0,0,1995-05-08T00:00:00.000Z,1995-05-16T00:00:00.000Z,2015-10-19T23:59:00.000Z,99005,Ascension (Parish),95024,a51ec88150c1a6bbeb662409af69a62b64c1a74c,2021-07-13T23:01:33.190Z,60c3b835a0ee349d7107cc18,22005,Ascension ,Parish),"Ascension,LA"
DR-1049-LA,1049,LA,DR,1995,Severe Storm(s),SEVERE STORMS AND FLOODING,0,1,0,0,1995-05-08T00:00:00.000Z,1995-05-16T00:00:00.000Z,2015-10-19T23:59:00.000Z,99007,Assumption (Parish),95024,7e1ee62b236599a241834503bdcd206364dc4284,2021-07-13T23:01:33.191Z,60c3b835a0ee349d7107cc2b,22007,Assumption ,Parish),"Assumption,LA"
DR-1049-LA,1049,LA,DR,1995,Severe Storm(s),SEVERE STORMS AND FLOODING,0,1,1,0,1995-05-08T00:00:00.000Z,1995-05-16T00:00:00.000Z,2015-10-19T23:59:00.000Z,99087,St. Bernard (Parish),95024,b7958e1e345a4bbe69ce7dc209c8b56a0b590d19,2021-07-13T23:01:33.196Z,60c3b835a0ee349d7107cc54,22087,St. Bernard ,Parish),"St.Bernard,LA"
DR-1049-LA,1049,LA,DR,1995,Severe Storm(s),SEVERE STORMS AND FLOODING,0,1,1,0,1995-05-08T00:00:00.000Z,1995-05-16T00:00:00.000Z,2015-10-19T23:59:00.000Z,99093,St. James (Parish),95024,e06229c66d2dbcb250fcbf6a7abc6adc0bc8bebb,2021-07-13T23:01:33.198Z,60c3b835a0ee349d7107cc7a,22093,St. James ,Parish),"St.James,LA"
DR-1049-LA,1049,LA,DR,1995,Severe Storm(s),SEVERE STORMS AND FLOODING,0,1,1,0,1995-05-08T00:00:00.000Z,1995-05-16T00:00:00.000Z,2015-10-19T23:59:00.000Z,93440,Ward 9 (Police Jury Ward),95024,33ae3d1dcc8aa32b7d6b24dfe486787edd43013e,2021-07-13T23:01:33.195Z,60c3b835a0ee349d7107cc71,22005,Ward 9 ,Police Jury Ward),"Ward9,LA"
DR-1049-LA,1049,LA,DR,1995,Severe Storm(s),SEVERE STORMS AND FLOODING,0,1,0,0,1995-05-08T00:00:00.000Z,1995-05-16T00:00:00.000Z,2015-10-19T23:59:00.000Z,99109,Terrebonne (Parish),95024,f64b7ef95e3e14cd85e58f48ec3516517951945d,2021-07-13T23:01:33.194Z,60c3b835a0ee349d7107cc77,22109,Terrebonne ,Parish),"Terrebonne,LA"
DR-1049-LA,1049,LA,DR,1995,Severe Storm(s),SEVERE STORMS AND FLOODING,0,1,1,0,1995-05-08T00:00:00.000Z,1995-05-16T00:00:00.000Z,2015-10-19T23:59:00.000Z,99051,Jefferson (Parish),95024,e61d633126766fac7b4e6f35690b97607acc0b9d,2021-07-13T23:01:33.195Z,60c3b835a0ee349d7107cc72,22051,Jefferson ,Parish),"Jefferson,LA"
DR-1049-LA,1049,LA,DR,1995,Severe Storm(s),SEVERE STORMS AND FLOODING,0,1,0,0,1995-05-08T00:00:00.000Z,1995-05-16T00:00:00.000Z,2015-10-19T23:59:00.000Z,99105,Tangipahoa (Parish),95024,5c4888d32d6d8ac5eb8fcd8b7ae02ffbf5dac518,2021-07-13T23:01:33.193Z,60c3b835a0ee349d7107cc62,22105,Tangipahoa ,Parish),"Tangipahoa,LA"
DR-1049-LA,1049,LA,DR,1995,Severe Storm(s),SEVERE STORMS AND FLOODING,0,1,1,0,1995-05-08T00:00:00.000Z,1995-05-16T00:00:00.000Z,2015-10-19T23:59:00.000Z,99089,St. Charles (Parish),95024,9ac53b0ebbb571aa670905b93e5bae7347558520,2021-07-13T23:01:33.197Z,60c3b835a0ee349d7107cc84,22089,St. Charles ,Parish),"St.Charles,LA"
DR-1049-LA,1049,LA,DR,1995,Severe Storm(s),SEVERE STORMS AND FLOODING,0,1,1,0,1995-05-08T00:00:00.000Z,1995-05-16T00:00:00.000Z,2015-10-19T23:59:00.000Z,99103,St. Tammany (Parish),95024,e74151766e1481b3bdaef6281e142f603d513d52,2021-07-13T23:01:33.200Z,60c3b835a0ee349d7107ccb5,22103,St. Tammany ,Parish),"St.Tammany,LA"
DR-1049-LA,1049,LA,DR,1995,Severe Storm(s),SEVERE STORMS AND FLOODING,0,1,1,0,1995-05-08T00:00:00.000Z,1995-05-16T00:00:00.000Z,2015-10-19T23:59:00.000Z,99057,Lafourche (Parish),95024,737585d830613624735fd367865500cddb9d054e,2021-07-13T23:01:33.196Z,60c3b835a0ee349d7107ccbe,22057,Lafourche ,Parish),"Lafourche,LA"
DR-1169-LA,1169,LA,DR,1997,Severe Storm(s),SEVERE  WINTER STORM,0,0,1,0,1997-01-12T00:00:00.000Z,1997-01-17T00:00:00.000Z,2001-03-21T00:00:00.000Z,99019,Calcasieu (Parish),97038,5f62d93fc67bc1436c22a8c28a59c0fecb103e0e,2021-07-13T23:01:35.653Z,60c3b83ca0ee349d710814d5,22019,Calcasieu ,Parish),"Calcasieu,LA"
DR-1169-LA,1169,LA,DR,1997,Severe Storm(s),SEVERE  WINTER STORM,0,0,1,0,1997-01-12T00:00:00.000Z,1997-01-17T00:00:00.000Z,2001-03-21T00:00:00.000Z,99023,Cameron (Parish),97038,3f0abf2c19c10a5743634b96d001fe76ad8e6d09,2021-07-13T23:01:35.655Z,60c3b83ca0ee349d710814e1,22023,Cameron ,Parish),"Cameron,LA"
DR-1169-LA,1169,LA,DR,1997,Severe Storm(s),SEVERE  WINTER STORM,0,0,1,0,1997-01-12T00:00:00.000Z,1997-01-17T00:00:00.000Z,2001-03-21T00:00:00.000Z,99053,Jefferson Davis (Parish),97038,ce599ac3d043a1eef8126af2026d5f841d58d71d,2021-07-13T23:01:35.655Z,60c3b83ca0ee349d710814f0,22053,Jefferson Davis ,Parish),"JeffersonDavis,LA"
DR-1246-LA,1246,LA,DR,1998,Hurricane,HURRICANE GEORGES/TS FRANCES,0,0,1,0,1998-09-09T13:37:00.000Z,1998-10-04T00:00:00.000Z,2016-02-24T23:59:00.000Z,99113,Vermilion (Parish),98076,2d84b2c6a226cf68e8dd3058d3e171328b84448a,2021-07-13T23:01:37.110Z,60c3b83ea0ee349d71083550,22113,Vermilion ,Parish),"Vermilion,LA"
DR-1246-LA,1246,LA,DR,1998,Hurricane,HURRICANE GEORGES/TS FRANCES,0,0,1,0,1998-09-09T13:37:00.000Z,1998-10-04T00:00:00.000Z,2016-02-24T23:59:00.000Z,99101,St. Mary (Parish),98076,3596e32542c2e48c52fcae9a022979001e4815cc,2021-07-13T23:01:37.109Z,60c3b83ea0ee349d7108354c,22101,St. Mary ,Parish),"St.Mary,LA"
DR-1246-LA,1246,LA,DR,1998,Hurricane,HURRICANE GEORGES/TS FRANCES,0,1,1,1,1998-09-09T13:37:00.000Z,1998-10-04T00:00:00.000Z,2016-02-24T23:59:00.000Z,99057,Lafourche (Parish),98076,12e8dc118c4aac518cabe1a5373d48abd3cc25f1,2021-07-13T23:01:37.124Z,60c3b83ea0ee349d710835a2,22057,Lafourche ,Parish),"Lafourche,LA"
DR-1246-LA,1246,LA,DR,1998,Hurricane,HURRICANE GEORGES/TS FRANCES,0,0,1,1,1998-09-09T13:37:00.000Z,1998-10-04T00:00:00.000Z,2016-02-24T23:59:00.000Z,99001,Acadia (Parish),98076,2c539e9e872c8ac509ef7dabf04d037535a378f4,2021-07-13T23:01:37.111Z,60c3b83ea0ee349d71083564,22001,Acadia ,Parish),"Acadia,LA"
DR-1246-LA,1246,LA,DR,1998,Hurricane,HURRICANE GEORGES/TS FRANCES,0,1,1,0,1998-09-09T13:37:00.000Z,1998-10-04T00:00:00.000Z,2016-02-24T23:59:00.000Z,99095,St. John the Baptist (Parish),98076,e0fb26af109b3fc2eedc56f6420c5c8aa132328c,2021-07-13T23:01:37.119Z,60c3b83ea0ee349d71083597,22095,St. John the Baptist ,Parish),"St.JohntheBaptist,LA"
DR-1246-LA,1246,LA,DR,1998,Hurricane,HURRICANE GEORGES/TS FRANCES,0,1,1,0,1998-09-09T13:37:00.000Z,1998-10-04T00:00:00.000Z,2016-02-24T23:59:00.000Z,99087,St. Bernard (Parish),98076,59b11c3c777def5cd546dfe29ee55c873c18ad35,2021-07-13T23:01:37.116Z,60c3b83ea0ee349d7108356e,22087,St. Bernard ,Parish),"St.Bernard,LA"
DR-1246-LA,1246,LA,DR,1998,Hurricane,HURRICANE GEORGES/TS FRANCES,0,1,1,0,1998-09-09T13:37:00.000Z,1998-10-04T00:00:00.000Z,2016-02-24T23:59:00.000Z,99005,Ascension (Parish),98076,022482d34980c9ea8083e199a97b2e93fdf99953,2021-07-13T23:01:37.112Z,60c3b83ea0ee349d71083557,22005,Ascension ,Parish),"Ascension,LA"
DR-1246-LA,1246,LA,DR,1998,Hurricane,HURRICANE GEORGES/TS FRANCES,0,1,1,0,1998-09-09T13:37:00.000Z,1998-10-04T00:00:00.000Z,2016-02-24T23:59:00.000Z,99117,Washington (Parish),98076,224c74cdc1ec7894d52bc75fced62d53d0a88dc0,2021-07-13T23:01:37.122Z,60c3b83ea0ee349d71083591,22117,Washington ,Parish),"Washington,LA"
DR-1246-LA,1246,LA,DR,1998,Hurricane,HURRICANE GEORGES/TS FRANCES,0,1,1,1,1998-09-09T13:37:00.000Z,1998-10-04T00:00:00.000Z,2016-02-24T23:59:00.000Z,99109,Terrebonne (Parish),98076,70bafed57060171faaba104aa9eaec475912068e,2021-07-13T23:01:37.124Z,60c3b83ea0ee349d710835a4,22109,Terrebonne ,Parish),"Terrebonne,LA"
DR-1246-LA,1246,LA,DR,1998,Hurricane,HURRICANE GEORGES/TS FRANCES,0,1,1,0,1998-09-09T13:37:00.000Z,1998-10-04T00:00:00.000Z,2016-02-24T23:59:00.000Z,99089,St. Charles (Parish),98076,f61a7c2283e64ac39f40ac2de2a0a948e2da9145,2021-07-13T23:01:37.117Z,60c3b83ea0ee349d71083570,22089,St. Charles ,Parish),"St.Charles,LA"
DR-1246-LA,1246,LA,DR,1998,Hurricane,HURRICANE GEORGES/TS FRANCES,0,1,1,0,1998-09-09T13:37:00.000Z,1998-10-04T00:00:00.000Z,2016-02-24T23:59:00.000Z,99093,St. James (Parish),98076,574ad0d54eb7cea33c56781a744bb8305848156a,2021-07-13T23:01:37.118Z,60c3b83ea0ee349d71083574,22093,St. James ,Parish),"St.James,LA"
DR-1246-LA,1246,LA,DR,1998,Hurricane,HURRICANE GEORGES/TS FRANCES,0,1,1,0,1998-09-09T13:37:00.000Z,1998-10-04T00:00:00.000Z,2016-02-24T23:59:00.000Z,99071,Orleans (Parish),98076,9f4d5493224665c2fb471133f96ec28b1e2e6c34,2021-07-13T23:01:37.114Z,60c3b83ea0ee349d7108357c,22071,Orleans ,Parish),"Orleans,LA"
DR-1246-LA,1246,LA,DR,1998,Hurricane,HURRICANE GEORGES/TS FRANCES,0,1,1,0,1998-09-09T13:37:00.000Z,1998-10-04T00:00:00.000Z,2016-02-24T23:59:00.000Z,99103,St. Tammany (Parish),98076,4a16bb40a4fd2970eeeb9eef767a73d29cb6f7ab,2021-07-13T23:01:37.120Z,60c3b83ea0ee349d71083581,22103,St. Tammany ,Parish),"St.Tammany,LA"
DR-1246-LA,1246,LA,DR,1998,Hurricane,HURRICANE GEORGES/TS FRANCES,0,1,1,1,1998-09-09T13:37:00.000Z,1998-10-04T00:00:00.000Z,2016-02-24T23:59:00.000Z,99051,Jefferson (Parish),98076,de54105cf8315476b40085e1cdc2f5fb1aa5a37f,2021-07-13T23:01:37.123Z,60c3b83ea0ee349d7108359b,22051,Jefferson ,Parish),"Jefferson,LA"
DR-1246-LA,1246,LA,DR,1998,Hurricane,HURRICANE GEORGES/TS FRANCES,0,1,1,0,1998-09-09T13:37:00.000Z,1998-10-04T00:00:00.000Z,2016-02-24T23:59:00.000Z,93440,Ward 9 (Police Jury Ward),98076,ec623b606fd9436e344c9003ded2dccb0fa574b0,2021-07-13T23:01:37.111Z,60c3b83ea0ee349d71083553,22005,Ward 9 ,Police Jury Ward),"Ward9,LA"
DR-1246-LA,1246,LA,DR,1998,Hurricane,HURRICANE GEORGES/TS FRANCES,0,0,1,0,1998-09-09T13:37:00.000Z,1998-10-04T00:00:00.000Z,2016-02-24T23:59:00.000Z,99039,Evangeline (Parish),98076,13b8893ace41d20bc20298d0cbe073fcd42482a1,2021-07-13T23:01:37.107Z,60c3b83ea0ee349d71083543,22039,Evangeline ,Parish),"Evangeline,LA"
DR-1246-LA,1246,LA,DR,1998,Hurricane,HURRICANE GEORGES/TS FRANCES,0,1,1,0,1998-09-09T13:37:00.000Z,1998-10-04T00:00:00.000Z,2016-02-24T23:59:00.000Z,99007,Assumption (Parish),98076,9a3f38f365d88400aa7c8d20c60e4df5f159b274,2021-07-13T23:01:37.112Z,60c3b83ea0ee349d71083559,22007,Assumption ,Parish),"Assumption,LA"
DR-1246-LA,1246,LA,DR,1998,Hurricane,HURRICANE GEORGES/TS FRANCES,0,1,1,0,1998-09-09T13:37:00.000Z,1998-10-04T00:00:00.000Z,2016-02-24T23:59:00.000Z,99075,Plaquemines (Parish),98076,98ff40a1f7379c66a7f749b54c7b9a501e5e6797,2021-07-13T23:01:37.115Z,60c3b83ea0ee349d7108356a,22075,Plaquemines ,Parish),"Plaquemines,LA"
DR-1246-LA,1246,LA,DR,1998,Hurricane,HURRICANE GEORGES/TS FRANCES,0,0,1,0,1998-09-09T13:37:00.000Z,1998-10-04T00:00:00.000Z,2016-02-24T23:59:00.000Z,99099,St. Martin (Parish),98076,eafc388fbc2422b352ab6ba5307dcf693f593182,2021-07-13T23:01:37.108Z,60c3b83ea0ee349d71083548,22099,St. Martin ,Parish),"St.Martin,LA"
DR-1246-LA,1246,LA,DR,1998,Hurricane,HURRICANE GEORGES/TS FRANCES,0,1,1,0,1998-09-09T13:37:00.000Z,1998-10-04T00:00:00.000Z,2016-02-24T23:59:00.000Z,99105,Tangipahoa (Parish),98076,ed92e36a0d182b40d0686238f56003996cb48aaf,2021-07-13T23:01:37.121Z,60c3b83ea0ee349d7108358d,22105,Tangipahoa ,Parish),"Tangipahoa,LA"
DR-1246-LA,1246,LA,DR,1998,Hurricane,HURRICANE GEORGES/TS FRANCES,0,1,1,1,1998-09-09T13:37:00.000Z,1998-10-04T00:00:00.000Z,2016-02-24T23:59:00.000Z,99023,Cameron (Parish),98076,112a92d5bc937e150326e793336b63d15a896e95,2021-07-13T23:01:37.122Z,60c3b83ea0ee349d71083594,22023,Cameron ,Parish),"Cameron,LA"
DR-1246-LA,1246,LA,DR,1998,Hurricane,HURRICANE GEORGES/TS FRANCES,0,1,1,0,1998-09-09T13:37:00.000Z,1998-10-04T00:00:00.000Z,2016-02-24T23:59:00.000Z,99063,Livingston (Parish),98076,678b99f39766284a7624def2ec660679ebb737cf,2021-07-13T23:01:37.113Z,60c3b83ea0ee349d7108355f,22063,Livingston ,Parish),"Livingston,LA"
DR-1264-LA,1264,LA,DR,1999,Severe Storm(s),SEVERE ICE STORM,0,0,1,1,1998-12-22T12:34:00.000Z,1998-12-28T00:00:00.000Z,2003-09-24T00:00:00.000Z,99123,West Carroll (Parish),99002,db2a456c96680b4aef9472a19da1c6950fe7a94e,2021-07-13T23:01:37.457Z,60c3b83ea0ee349d71083c5c,22123,West Carroll ,Parish),"WestCarroll,LA"
DR-1264-LA,1264,LA,DR,1999,Severe Storm(s),SEVERE ICE STORM,0,0,1,1,1998-12-22T12:34:00.000Z,1998-12-28T00:00:00.000Z,2003-09-24T00:00:00.000Z,99085,Sabine (Parish),99002,5b780515d11f84b38a227c3f96d014b9803c3185,2021-07-13T23:01:37.455Z,60c3b83ea0ee349d71083c51,22085,Sabine ,Parish),"Sabine,LA"
DR-1264-LA,1264,LA,DR,1999,Severe Storm(s),SEVERE ICE STORM,0,0,1,1,1998-12-22T12:34:00.000Z,1998-12-28T00:00:00.000Z,2003-09-24T00:00:00.000Z,99043,Grant (Parish),99002,ad807cc31331fbb210bb6e914b4baf4bd231e0d3,2021-07-13T23:01:37.447Z,60c3b83ea0ee349d71083c28,22043,Grant ,Parish),"Grant,LA"
DR-1264-LA,1264,LA,DR,1999,Severe Storm(s),SEVERE ICE STORM,0,0,1,1,1998-12-22T12:34:00.000Z,1998-12-28T00:00:00.000Z,2003-09-24T00:00:00.000Z,99025,Catahoula (Parish),99002,d0df241967d2167fdd39f0184504c9e5166b2710,2021-07-13T23:01:37.440Z,60c3b83ea0ee349d71083bf4,22025,Catahoula ,Parish),"Catahoula,LA"
DR-1264-LA,1264,LA,DR,1999,Severe Storm(s),SEVERE ICE STORM,0,0,1,1,1998-12-22T12:34:00.000Z,1998-12-28T00:00:00.000Z,2003-09-24T00:00:00.000Z,99119,Webster (Parish),99002,eb51be21a8768be0e499bd8783dbbdfbd498a142,2021-07-13T23:01:37.457Z,60c3b83ea0ee349d71083c57,22119,Webster ,Parish),"Webster,LA"
DR-1264-LA,1264,LA,DR,1999,Severe Storm(s),SEVERE ICE STORM,0,0,1,1,1998-12-22T12:34:00.000Z,1998-12-28T00:00:00.000Z,2003-09-24T00:00:00.000Z,99027,Claiborne (Parish),99002,c1b689a3d45caf26b719a2ccf8e058f5b1f95191,2021-07-13T23:01:37.441Z,60c3b83ea0ee349d71083bf9,22027,Claiborne ,Parish),"Claiborne,LA"
DR-1264-LA,1264,LA,DR,1999,Severe Storm(s),SEVERE ICE STORM,0,0,1,1,1998-12-22T12:34:00.000Z,1998-12-28T00:00:00.000Z,2003-09-24T00:00:00.000Z,99073,Ouachita (Parish),99002,f9b0f010b39bc3e438a9b03b739b08aa2bb078a2,2021-07-13T23:01:37.451Z,60c3b83ea0ee349d71083c39,22073,Ouachita ,Parish),"Ouachita,LA"
DR-1264-LA,1264,LA,DR,1999,Severe Storm(s),SEVERE ICE STORM,0,0,1,1,1998-12-22T12:34:00.000Z,1998-12-28T00:00:00.000Z,2003-09-24T00:00:00.000Z,99083,Richland (Parish),99002,f5cfbb452e8aefb4f7f0f1945b3b4920f9ff1441,2021-07-13T23:01:37.454Z,60c3b83ea0ee349d71083c48,22083,Richland ,Parish),"Richland,LA"
DR-1264-LA,1264,LA,DR,1999,Severe Storm(s),SEVERE ICE STORM,0,0,1,1,1998-12-22T12:34:00.000Z,1998-12-28T00:00:00.000Z,2003-09-24T00:00:00.000Z,99111,Union (Parish),99002,d1d1b42fb7aab946da073f1436132de781531240,2021-07-13T23:01:37.456Z,60c3b83ea0ee349d71083c6a,22111,Union ,Parish),"Union,LA"
DR-1264-LA,1264,LA,DR,1999,Severe Storm(s),SEVERE ICE STORM,0,0,1,1,1998-12-22T12:34:00.000Z,1998-12-28T00:00:00.000Z,2003-09-24T00:00:00.000Z,99013,Bienville (Parish),99002,fea6d0ac9d7463167383e0b26ad7f54861c64bb5,2021-07-13T23:01:37.439Z,60c3b83ea0ee349d71083bee,22013,Bienville ,Parish),"Bienville,LA"
DR-1264-LA,1264,LA,DR,1999,Severe Storm(s),SEVERE ICE STORM,0,0,1,1,1998-12-22T12:34:00.000Z,1998-12-28T00:00:00.000Z,2003-09-24T00:00:00.000Z,99067,Morehouse (Parish),99002,eebc01f8b23a6fd76b3f54972654820fd9dec938,2021-07-13T23:01:37.449Z,60c3b83ea0ee349d71083c2b,22067,Morehouse ,Parish),"Morehouse,LA"
DR-1264-LA,1264,LA,DR,1999,Severe Storm(s),SEVERE ICE STORM,0,0,1,1,1998-12-22T12:34:00.000Z,1998-12-28T00:00:00.000Z,2003-09-24T00:00:00.000Z,99081,Red River (Parish),99002,16cbdca52f99decc5c1c6d48a8049fc8e8aaca35,2021-07-13T23:01:37.453Z,60c3b83ea0ee349d71083c44,22081,Red River ,Parish),"RedRiver,LA"
DR-1264-LA,1264,LA,DR,1999,Severe Storm(s),SEVERE ICE STORM,0,0,1,1,1998-12-22T12:34:00.000Z,1998-12-28T00:00:00.000Z,2003-09-24T00:00:00.000Z,99035,East Carroll (Parish),99002,62c2ca50b1296b4b2e620c86800f1f0a4e38fef1,2021-07-13T23:01:37.443Z,60c3b83ea0ee349d71083c09,22035,East Carroll ,Parish),"EastCarroll,LA"
DR-1264-LA,1264,LA,DR,1999,Severe Storm(s),SEVERE ICE STORM,0,0,1,1,1998-12-22T12:34:00.000Z,1998-12-28T00:00:00.000Z,2003-09-24T00:00:00.000Z,99069,Natchitoches (Parish),99002,4fa81db35e6e2929bc65634ab816ff8693c5d805,2021-07-13T23:01:37.450Z,60c3b83ea0ee349d71083c33,22069,Natchitoches ,Parish),"Natchitoches,LA"
